Run, Step, AgentID, Energy-Level, Common-Pool-Levels
1,3,107,80.03055187313971,2.1121039062499998
1,3,149,12.61553897397323,2.1121039062499998
1,3,174,54.57082794627965,2.1121039062499998
1,3,121,61.600761018070386,2.1121039062499998
1,3,135,50.49059583868127,2.1121039062499998
1,3,150,22.910566079254203,2.1121039062499998
1,3,145,48.62529951271235,2.1121039062499998
1,3,133,35.37302739120025,2.1121039062499998
1,3,168,90.11626446228898,2.1121039062499998
1,3,162,93.65438809102397,2.1121039062499998
1,3,102,21.564116783254384,2.1121039062499998
1,3,132,58.5750362347639,2.1121039062499998
1,3,153,30.988438288647373,2.1121039062499998
1,3,191,56.98542170578516,2.1121039062499998
1,3,117,98.79236663680786,2.1121039062499998
1,3,126,55.7658829526312,2.1121039062499998
1,3,103,65.85140154695566,2.1121039062499998
1,3,129,5.508340823638857,2.1121039062499998
1,3,176,13.729132176220794,2.1121039062499998
1,3,128,57.085155637085876,2.1121039062499998
1,3,138,73.17022820861787,2.1121039062499998
1,3,192,58.65786975853824,2.1121039062499998
1,3,110,95.0119120459568,2.1121039062499998
1,3,147,68.45166926104791,2.1121039062499998
1,3,101,7.1082119905561,2.1121039062499998
1,3,130,62.10603286929924,2.1121039062499998
1,3,154,59.34311567911118,2.1121039062499998
1,3,195,53.28136070525405,2.1121039062499998
1,3,175,40.58148633258182,2.1121039062499998
1,3,143,94.8028634165018,2.1121039062499998
1,3,120,76.47300393204252,2.1121039062499998
1,3,165,82.75048668213594,2.1121039062499998
1,3,172,32.46021823608688,2.1121039062499998
1,3,141,66.28638379135354,2.1121039062499998
1,3,197,82.24449287520437,2.1121039062499998
1,3,163,35.95967506625401,2.1121039062499998
1,3,119,3.187383688512968,2.1121039062499998
1,3,187,2.895451848785912,2.1121039062499998
1,3,123,4.222822376944457,2.1121039062499998
1,3,196,4.594099679644149,2.1121039062499998
1,3,173,76.41493156968497,2.1121039062499998
1,3,114,14.881056227470335,2.1121039062499998
1,3,139,51.05387825689359,2.1121039062499998
1,3,171,15.195786839363514,2.1121039062499998
1,3,159,75.19002804391188,2.1121039062499998
1,3,113,13.856142268003644,2.1121039062499998
1,3,134,36.725593142401536,2.1121039062499998
1,3,127,46.67688766808868,2.1121039062499998
1,3,161,85.95512246925341,2.1121039062499998
1,3,181,27.80430897582505,2.1121039062499998
1,3,194,29.24362665699315,2.1121039062499998
1,3,144,78.38931939585638,2.1121039062499998
1,3,118,14.75701287946579,2.1121039062499998
1,3,164,106.60726434518382,2.1121039062499998
1,3,140,89.2767625987463,2.1121039062499998
1,3,184,56.8017729725463,2.1121039062499998
1,3,104,21.58721194810663,2.1121039062499998
1,3,189,87.29535555222687,2.1121039062499998
1,3,146,60.38140406724423,2.1121039062499998
1,3,136,97.05734327543544,2.1121039062499998
1,3,111,99.30090713936298,2.1121039062499998
1,3,179,0.6017132223128492,2.1121039062499998
1,3,198,79.79734515028953,2.1121039062499998
1,3,160,39.128365601611804,2.1121039062499998
1,3,183,9.598298206464094,2.1121039062499998
1,3,122,29.105262354463804,2.1121039062499998
1,3,125,39.20684333148241,2.1121039062499998
1,3,190,46.368461208544154,2.1121039062499998
1,3,152,38.263924809242404,2.1121039062499998
1,3,124,81.439870034457,2.1121039062499998
1,3,199,80.35377427154484,2.1121039062499998
1,3,116,76.20207583900888,2.1121039062499998
1,3,115,66.59564774176911,2.1121039062499998
1,3,108,20.72569584762395,2.1121039062499998
1,3,158,82.81892833336828,2.1121039062499998
1,3,100,91.89558594947925,2.1121039062499998
1,3,142,75.12232867374647,2.1121039062499998
1,3,193,88.96138290593323,2.1121039062499998
1,3,167,90.54436019614498,2.1121039062499998
1,3,185,87.4988670180742,2.1121039062499998
1,3,112,32.85786265922165,2.1121039062499998
1,4,137,37.31998700444469,2.74506593068838
1,4,188,55.46392596487239,2.74506593068838
1,4,175,35.58148633258182,2.74506593068838
1,4,127,41.67688766808868,2.74506593068838
1,4,105,16.673825161111914,2.74506593068838
1,4,191,51.98542170578516,2.74506593068838
1,4,141,61.28638379135354,2.74506593068838
1,4,180,36.402240077143595,2.74506593068838
1,4,156,12.384080966313153,2.74506593068838
1,4,116,71.20207583900888,2.74506593068838
1,4,172,27.46021823608688,2.74506593068838
1,4,174,49.57082794627965,2.74506593068838
1,4,196,0.0,2.74506593068838
1,4,102,16.564116783254384,2.74506593068838
1,4,132,53.5750362347639,2.74506593068838
1,4,162,88.65438809102397,2.74506593068838
1,4,129,0.5083408236388571,2.74506593068838
1,4,152,33.263924809242404,2.74506593068838
1,4,199,75.35377427154484,2.74506593068838
1,4,133,30.373027391200253,2.74506593068838
1,4,183,4.598298206464094,2.74506593068838
1,4,144,73.38931939585638,2.74506593068838
1,4,123,0.0,2.74506593068838
1,4,155,35.23829251044981,2.74506593068838
1,4,119,0.0,2.74506593068838
1,4,198,74.79734515028953,2.74506593068838
1,4,190,41.368461208544154,2.74506593068838
1,4,121,56.600761018070386,2.74506593068838
1,4,168,85.11626446228898,2.74506593068838
1,4,125,34.20684333148241,2.74506593068838
1,4,173,71.41493156968497,2.74506593068838
1,4,147,63.45166926104791,2.74506593068838
1,4,139,46.05387825689359,2.74506593068838
1,4,124,76.439870034457,2.74506593068838
1,4,167,85.54436019614498,2.74506593068838
1,4,170,89.20450226130734,2.74506593068838
1,4,145,43.62529951271235,2.74506593068838
1,4,165,77.75048668213594,2.74506593068838
1,4,100,86.89558594947925,2.74506593068838
1,4,120,71.47300393204252,2.74506593068838
1,4,149,7.61553897397323,2.74506593068838
1,4,136,92.05734327543544,2.74506593068838
1,4,111,94.30090713936298,2.74506593068838
1,4,193,83.96138290593323,2.74506593068838
1,4,177,82.64155452823024,2.74506593068838
1,4,140,84.2767625987463,2.74506593068838
1,4,184,51.8017729725463,2.74506593068838
1,4,114,9.881056227470335,2.74506593068838
1,4,131,55.28935112830639,2.74506593068838
1,4,176,8.729132176220794,2.74506593068838
1,4,164,101.60726434518382,2.74506593068838
1,4,197,77.24449287520437,2.74506593068838
1,4,195,48.28136070525405,2.74506593068838
1,4,104,16.58721194810663,2.74506593068838
1,4,171,10.195786839363514,2.74506593068838
1,4,163,30.959675066254007,2.74506593068838
1,4,146,55.38140406724423,2.74506593068838
1,4,154,54.34311567911118,2.74506593068838
1,4,186,74.93832801162927,2.74506593068838
1,4,142,70.12232867374647,2.74506593068838
1,4,107,75.03055187313971,2.74506593068838
1,4,134,31.725593142401536,2.74506593068838
1,4,106,89.6393449785824,2.74506593068838
1,4,122,24.105262354463804,2.74506593068838
1,4,101,2.1082119905561,2.74506593068838
1,4,161,80.95512246925341,2.74506593068838
1,4,108,15.72569584762395,2.74506593068838
1,4,115,61.59564774176911,2.74506593068838
1,4,160,34.128365601611804,2.74506593068838
1,4,166,50.31379459784739,2.74506593068838
1,4,150,17.910566079254203,2.74506593068838
1,4,109,64.69045866261713,2.74506593068838
1,4,181,22.80430897582505,2.74506593068838
1,4,112,27.857862659221652,2.74506593068838
1,4,118,9.75701287946579,2.74506593068838
1,4,189,82.29535555222687,2.74506593068838
1,4,157,103.86414240929417,2.74506593068838
1,4,110,90.0119120459568,2.74506593068838
1,4,151,45.92114230072183,2.74506593068838
1,4,148,89.97854720944972,2.74506593068838
1,4,182,37.5100639035867,2.74506593068838
1,4,126,50.7658829526312,2.74506593068838
1,4,179,0.0,2.74506593068838
1,4,143,89.8028634165018,2.74506593068838
1,4,159,70.19002804391188,2.74506593068838
1,4,187,0.0,2.74506593068838
1,4,113,8.856142268003644,2.74506593068838
1,4,128,52.085155637085876,2.74506593068838
1,4,185,82.4988670180742,2.74506593068838
1,4,138,68.17022820861787,2.74506593068838
1,4,192,53.65786975853824,2.74506593068838
1,4,130,57.10603286929924,2.74506593068838
1,4,194,24.24362665699315,2.74506593068838
1,4,158,77.81892833336828,2.74506593068838
1,4,153,25.988438288647373,2.74506593068838
1,4,117,93.79236663680786,2.74506593068838
1,4,169,14.917372596668617,2.74506593068838
1,4,103,60.85140154695566,2.74506593068838
1,4,178,63.5601655278075,2.74506593068838
1,4,135,45.49059583868127,2.74506593068838
1,5,165,72.75048668213594,3.56745540185032
1,5,127,36.67688766808868,3.56745540185032
1,5,150,12.910566079254203,3.56745540185032
1,5,186,69.93832801162927,3.56745540185032
1,5,185,77.4988670180742,3.56745540185032
1,5,124,71.439870034457,3.56745540185032
1,5,192,48.65786975853824,3.56745540185032
1,5,145,38.62529951271235,3.56745540185032
1,5,174,44.57082794627965,3.56745540185032
1,5,155,30.23829251044981,3.56745540185032
1,5,168,80.11626446228898,3.56745540185032
1,5,167,80.54436019614498,3.56745540185032
1,5,157,98.86414240929417,3.56745540185032
1,5,130,52.10603286929924,3.56745540185032
1,5,134,26.725593142401536,3.56745540185032
1,5,158,72.81892833336828,3.56745540185032
1,5,110,85.0119120459568,3.56745540185032
1,5,163,25.959675066254007,3.56745540185032
1,5,190,36.368461208544154,3.56745540185032
1,5,139,41.05387825689359,3.56745540185032
1,5,166,45.31379459784739,3.56745540185032
1,5,111,89.30090713936298,3.56745540185032
1,5,100,81.89558594947925,3.56745540185032
1,5,104,11.587211948106631,3.56745540185032
1,5,161,75.95512246925341,3.56745540185032
1,5,162,83.65438809102397,3.56745540185032
1,5,137,32.31998700444469,3.56745540185032
1,5,154,49.34311567911118,3.56745540185032
1,5,160,29.128365601611804,3.56745540185032
1,5,182,32.5100639035867,3.56745540185032
1,5,113,3.8561422680036443,3.56745540185032
1,5,198,69.79734515028953,3.56745540185032
1,5,183,0.0,3.56745540185032
1,5,171,5.195786839363514,3.56745540185032
1,5,144,68.38931939585638,3.56745540185032
1,5,129,0.0,3.56745540185032
1,5,197,72.24449287520437,3.56745540185032
1,5,125,29.20684333148241,3.56745540185032
1,5,177,77.64155452823024,3.56745540185032
1,5,173,66.41493156968497,3.56745540185032
1,5,180,31.402240077143595,3.56745540185032
1,5,138,63.17022820861787,3.56745540185032
1,5,133,25.373027391200253,3.56745540185032
1,5,169,9.917372596668617,3.56745540185032
1,5,142,65.12232867374647,3.56745540185032
1,5,106,84.6393449785824,3.56745540185032
1,5,122,19.105262354463804,3.56745540185032
1,5,146,50.38140406724423,3.56745540185032
1,5,153,20.988438288647373,3.56745540185032
1,5,191,46.98542170578516,3.56745540185032
1,5,109,59.69045866261713,3.56745540185032
1,5,176,3.7291321762207943,3.56745540185032
1,5,115,56.59564774176911,3.56745540185032
1,5,159,65.19002804391188,3.56745540185032
1,5,114,4.881056227470335,3.56745540185032
1,5,136,87.05734327543544,3.56745540185032
1,5,199,70.35377427154484,3.56745540185032
1,5,195,43.28136070525405,3.56745540185032
1,5,117,88.79236663680786,3.56745540185032
1,5,101,0.0,3.56745540185032
1,5,181,17.80430897582505,3.56745540185032
1,5,194,19.24362665699315,3.56745540185032
1,5,131,50.28935112830639,3.56745540185032
1,5,178,58.5601655278075,3.56745540185032
1,5,149,2.61553897397323,3.56745540185032
1,5,152,28.263924809242404,3.56745540185032
1,5,189,77.29535555222687,3.56745540185032
1,5,105,11.673825161111914,3.56745540185032
1,5,184,46.8017729725463,3.56745540185032
1,5,112,22.857862659221652,3.56745540185032
1,5,128,47.085155637085876,3.56745540185032
1,5,107,70.03055187313971,3.56745540185032
1,5,121,51.600761018070386,3.56745540185032
1,5,102,11.564116783254384,3.56745540185032
1,5,151,40.92114230072183,3.56745540185032
1,5,132,48.5750362347639,3.56745540185032
1,5,103,55.85140154695566,3.56745540185032
1,5,120,66.47300393204252,3.56745540185032
1,5,116,66.20207583900888,3.56745540185032
1,5,193,78.96138290593323,3.56745540185032
1,5,118,4.75701287946579,3.56745540185032
1,5,156,7.384080966313153,3.56745540185032
1,5,135,40.49059583868127,3.56745540185032
1,5,175,30.581486332581818,3.56745540185032
1,5,188,50.46392596487239,3.56745540185032
1,5,147,58.45166926104791,3.56745540185032
1,5,126,45.7658829526312,3.56745540185032
1,5,108,10.72569584762395,3.56745540185032
1,5,141,56.28638379135354,3.56745540185032
1,5,172,22.46021823608688,3.56745540185032
1,5,148,84.97854720944972,3.56745540185032
1,5,143,84.8028634165018,3.56745540185032
1,5,170,84.20450226130734,3.56745540185032
1,5,164,96.60726434518382,3.56745540185032
1,5,140,79.2767625987463,3.56745540185032
1,6,124,66.439870034457,4.635783011698788
1,6,192,43.65786975853824,4.635783011698788
1,6,151,35.92114230072183,4.635783011698788
1,6,164,91.60726434518382,4.635783011698788
1,6,114,0.0,4.635783011698788
1,6,110,80.0119120459568,4.635783011698788
1,6,113,0.0,4.635783011698788
1,6,185,72.4988670180742,4.635783011698788
1,6,153,15.988438288647373,4.635783011698788
1,6,156,2.384080966313153,4.635783011698788
1,6,141,51.28638379135354,4.635783011698788
1,6,121,46.600761018070386,4.635783011698788
1,6,167,75.54436019614498,4.635783011698788
1,6,195,38.28136070525405,4.635783011698788
1,6,177,72.64155452823024,4.635783011698788
1,6,188,45.46392596487239,4.635783011698788
1,6,146,45.38140406724423,4.635783011698788
1,6,142,60.122328673746466,4.635783011698788
1,6,163,20.959675066254007,4.635783011698788
1,6,105,6.673825161111914,4.635783011698788
1,6,106,79.6393449785824,4.635783011698788
1,6,165,67.75048668213594,4.635783011698788
1,6,139,36.05387825689359,4.635783011698788
1,6,166,40.31379459784739,4.635783011698788
1,6,128,42.085155637085876,4.635783011698788
1,6,131,45.28935112830639,4.635783011698788
1,6,191,41.98542170578516,4.635783011698788
1,6,135,35.49059583868127,4.635783011698788
1,6,144,63.389319395856376,4.635783011698788
1,6,108,5.72569584762395,4.635783011698788
1,6,162,78.65438809102397,4.635783011698788
1,6,103,50.85140154695566,4.635783011698788
1,6,158,67.81892833336828,4.635783011698788
1,6,132,43.5750362347639,4.635783011698788
1,6,190,31.368461208544154,4.635783011698788
1,6,172,17.46021823608688,4.635783011698788
1,6,107,65.03055187313971,4.635783011698788
1,6,176,0.0,4.635783011698788
1,6,180,26.402240077143595,4.635783011698788
1,6,130,47.10603286929924,4.635783011698788
1,6,109,54.69045866261713,4.635783011698788
1,6,155,25.23829251044981,4.635783011698788
1,6,189,72.29535555222687,4.635783011698788
1,6,133,20.373027391200253,4.635783011698788
1,6,118,0.0,4.635783011698788
1,6,154,44.34311567911118,4.635783011698788
1,6,112,17.857862659221652,4.635783011698788
1,6,150,7.9105660792542025,4.635783011698788
1,6,136,82.05734327543544,4.635783011698788
1,6,138,58.17022820861787,4.635783011698788
1,6,126,40.7658829526312,4.635783011698788
1,6,197,67.24449287520437,4.635783011698788
1,6,184,41.8017729725463,4.635783011698788
1,6,152,23.263924809242404,4.635783011698788
1,6,143,79.8028634165018,4.635783011698788
1,6,178,53.5601655278075,4.635783011698788
1,6,175,25.581486332581818,4.635783011698788
1,6,111,84.30090713936298,4.635783011698788
1,6,199,65.35377427154484,4.635783011698788
1,6,182,27.510063903586698,4.635783011698788
1,6,120,61.473003932042516,4.635783011698788
1,6,122,14.105262354463804,4.635783011698788
1,6,117,83.79236663680786,4.635783011698788
1,6,159,60.19002804391188,4.635783011698788
1,6,171,0.19578683936351382,4.635783011698788
1,6,193,73.96138290593323,4.635783011698788
1,6,198,64.79734515028953,4.635783011698788
1,6,145,33.62529951271235,4.635783011698788
1,6,161,70.95512246925341,4.635783011698788
1,6,102,6.564116783254384,4.635783011698788
1,6,194,14.24362665699315,4.635783011698788
1,6,169,4.917372596668617,4.635783011698788
1,6,173,61.41493156968497,4.635783011698788
1,6,104,6.587211948106631,4.635783011698788
1,6,174,39.57082794627965,4.635783011698788
1,6,127,31.676887668088682,4.635783011698788
1,6,100,76.89558594947925,4.635783011698788
1,6,148,79.97854720944972,4.635783011698788
1,6,134,21.725593142401536,4.635783011698788
1,6,157,93.86414240929417,4.635783011698788
1,6,115,51.59564774176911,4.635783011698788
1,6,147,53.45166926104791,4.635783011698788
1,6,116,61.202075839008884,4.635783011698788
1,6,140,74.2767625987463,4.635783011698788
1,6,137,27.31998700444469,4.635783011698788
