Run, Step, AgentID, Energy-Level, Common-Pool-Levels
3,0,356,5.8925056261320785,1990.0
3,0,372,34.926333652711506,1980.0
3,0,349,31.825960796001937,1970.0
3,0,383,43.82328197922611,1960.0
3,0,340,50.06270372063632,1950.0
3,0,301,94.76821763819333,1940.0
3,0,338,53.60849239765359,1930.0
3,0,328,88.46617135837393,1920.0
3,0,333,34.353744804057854,1910.0
3,0,336,34.81471951893027,1900.0
3,0,305,93.49197033035853,1890.0
3,0,389,94.63853455353403,1880.0
3,0,337,70.96236386316143,1870.0
3,0,368,92.04273011156471,1860.0
3,0,339,24.032889963574906,1850.0
3,0,401,51.939841895195755,1840.0
3,0,302,16.353352362267376,1830.0
3,0,376,53.00675233099291,1820.0
3,0,359,93.2711120976755,1810.0
3,0,392,5.095439797090357,1800.0
3,0,375,92.58517778903061,1790.0
3,0,400,89.16514082896272,1780.0
3,0,319,76.73120877409872,1770.0
3,0,343,64.27173688728575,1760.0
3,0,307,20.827731044265224,1750.0
3,0,369,83.89657980060633,1740.0
3,0,381,62.28514297494587,1730.0
3,0,396,67.89245376014605,1720.0
3,0,397,15.25915060591216,1710.0
3,0,366,36.344349781848834,1700.0
3,0,324,55.46690499477773,1690.0
3,0,334,6.164983556166632,1680.0
3,0,325,33.745441040347615,1670.0
3,0,367,86.42415822010388,1660.0
3,0,310,77.38694137656107,1650.0
3,0,341,64.81403575514257,1640.0
3,0,323,38.99865280020371,1630.0
3,0,309,80.68382233681817,1620.0
3,0,379,14.185294613572847,1610.0
3,0,360,69.13041285115534,1600.0
3,0,304,15.053493921082069,1590.0
3,0,399,12.313606800849392,1580.0
3,0,380,34.715891265299256,1570.0
3,0,364,66.32663101423336,1560.0
3,0,385,53.424745244952724,1550.0
3,0,353,82.07433861073856,1540.0
3,0,342,99.6557538343707,1530.0
3,0,327,31.447650017513013,1520.0
3,0,347,36.84166915842506,1510.0
3,0,322,75.48578074691237,1500.0
3,0,382,36.44265124857482,1490.0
3,0,326,100.97188638984636,1480.0
3,0,308,71.02354140682617,1470.0
3,0,354,14.32373909118802,1460.0
3,0,344,31.092731277308424,1450.0
3,0,386,90.00737530164903,1440.0
3,0,374,8.02107983449198,1430.0
3,0,388,51.56362271678633,1420.0
3,0,390,103.75288250903212,1410.0
3,0,362,78.49857133384519,1400.0
3,0,321,99.69078963261977,1390.0
3,0,306,9.515956465318604,1380.0
3,0,394,86.92994557759188,1370.0
3,0,330,5.53757066895831,1360.0
3,0,370,63.048911641578435,1350.0
3,0,313,54.90436005418144,1340.0
3,0,358,30.765594231537225,1330.0
3,0,318,80.84078208319752,1320.0
3,0,335,100.94079043456209,1310.0
3,0,348,35.28151586020393,1300.0
3,0,393,20.254107358510225,1290.0
3,0,355,71.23344384014742,1280.0
3,0,320,38.22030037551834,1270.0
3,0,391,58.529157809502216,1260.0
3,0,315,63.95731729938654,1250.0
3,0,332,73.91988721926883,1240.0
3,0,346,69.83437904114896,1230.0
3,0,387,38.2906317592181,1220.0
3,0,350,42.42134284821256,1210.0
3,0,398,26.119618330939183,1200.0
3,0,378,55.15070844163685,1190.0
3,0,361,59.12465642963984,1180.0
3,0,377,90.69741326898084,1170.0
3,0,363,26.269669275902647,1160.0
3,0,314,75.82090340585938,1150.0
3,0,352,104.38297565449639,1140.0
3,0,311,74.8404613803685,1130.0
3,0,331,102.7190247861216,1120.0
3,0,312,25.467322297092196,1110.0
3,0,371,71.25413572821365,1100.0
3,0,365,42.58823161096343,1090.0
3,0,303,51.29068566283119,1080.0
3,0,395,56.737442281863245,1070.0
3,0,357,24.444835234684188,1060.0
3,0,373,101.91278272995082,1050.0
3,0,329,21.116873004723686,1040.0
3,0,316,63.213623948447065,1030.0
3,0,351,61.81477295782592,1020.0
3,0,384,85.95094681778907,1010.0
3,0,317,19.708024162014777,1000.0
3,0,345,48.83773206364376,990.0
3,1,363,31.269669275902647,1129.9850000000001
3,1,378,60.15070844163685,1119.9850000000001
3,1,336,39.81471951893027,1109.9850000000001
