Run, Step, AgentID, Energy-Level, Common-Pool-Levels
0,0,15,25.80431924068389,999.0
0,0,45,31.980561511523085,998.0
0,0,5,31.8579527619325,997.0
0,0,11,28.087044782638216,996.0
0,0,99,29.76038165929568,995.0
0,0,31,30.461272792075917,994.0
0,0,66,25.36133769534907,993.0
0,0,18,30.07594091259166,992.0
0,0,87,28.237485856188897,991.0
0,0,6,27.37186961992928,990.0
0,0,35,26.253713693598904,989.0
0,0,96,32.771847793144445,988.0
0,0,16,36.15493898439865,987.0
0,0,86,28.00589298200315,986.0
0,0,20,37.5113784204674,985.0
0,0,29,29.042718679640817,984.0
0,0,23,26.382569077985508,983.0
0,0,26,30.567578068727506,982.0
0,0,88,34.1217839574194,981.0
0,0,46,33.54975727861126,980.0
0,0,28,30.844248100598605,979.0
0,0,62,29.809315421690716,978.0
0,0,30,24.379881459027857,977.0
0,0,58,20.0,976.0
0,0,55,32.40219961537555,975.0
0,0,75,32.45865241009838,974.0
0,0,41,28.495134629136658,973.0
0,0,91,24.88649228673685,972.0
0,0,50,25.841269679596152,971.0
0,0,59,25.95324361287473,970.0
0,0,27,33.93089499077239,969.0
0,0,19,34.05188188749321,968.0
0,0,10,29.322758164517463,967.0
0,0,56,24.081344805857995,966.0
0,0,71,28.074724018360037,965.0
0,0,22,26.97484378720426,964.0
0,0,76,35.10534863622984,963.0
0,0,94,34.47968680086187,962.0
0,0,73,40.0,961.0
0,0,32,20.0,960.0
0,0,78,33.10404838400835,959.0
0,0,95,29.368558744712658,958.0
0,0,17,30.68222129314208,957.0
0,0,84,26.664884142435913,956.0
0,0,82,37.421079071717905,955.0
0,0,68,27.307504236751512,954.0
0,0,90,23.908509930813416,953.0
0,0,74,31.805254408290835,952.0
0,0,1,27.755610949399916,951.0
0,0,92,36.95560940348041,950.0
0,0,67,34.09638172524767,949.0
0,0,93,35.28431694467906,948.0
0,0,42,31.594510839987883,947.0
0,0,33,23.82822549438366,946.0
0,0,80,34.611595007220814,945.0
0,0,89,25.650401390479523,944.0
0,0,24,23.85952609278774,943.0
0,0,14,31.70806874348452,942.0
0,0,64,36.92815518290304,941.0
0,0,9,38.7738626437679,940.0
0,0,85,30.422105310840305,939.0
0,0,47,25.22905795103935,938.0
0,0,70,35.0612804950203,937.0
0,0,65,25.549430115822496,936.0
0,0,21,25.153187944078393,935.0
0,0,2,27.825849296876846,934.0
0,0,57,22.853900585881618,933.0
0,0,44,27.702527279118247,932.0
0,0,53,40.0,931.0
0,0,54,27.560877304616476,930.0
0,0,61,29.283747259848305,929.0
0,0,60,24.999729396729563,928.0
0,0,7,37.28541616909495,927.0
0,0,12,34.47079807936935,926.0
0,0,97,32.33262012350677,925.0
0,0,40,21.137586359905214,924.0
0,0,3,35.12403385056201,923.0
0,0,63,29.38503370574576,922.0
0,0,0,90.0,921.0
0,0,34,30.605986832502875,920.0
0,0,37,29.195541662692232,919.0
0,0,43,31.475931385733915,918.0
0,0,98,32.983913449392396,917.0
0,0,79,20.0,916.0
0,0,38,37.095404986513294,915.0
0,0,83,36.28841414166223,914.0
0,0,36,30.60401397371077,913.0
0,0,69,35.51543387917633,912.0
0,0,48,32.94011662072366,911.0
0,0,81,29.022637286040442,910.0
0,0,25,33.02144145396736,909.0
0,0,4,30.225008305368572,908.0
0,0,72,39.72681576696387,907.0
0,0,77,33.598799935463994,906.0
0,0,8,30.902830102246483,905.0
0,0,13,27.322831289091134,904.0
0,0,51,28.163920935182063,903.0
0,0,39,32.48834118516927,902.0
0,0,52,31.19027671422935,901.0
0,0,49,29.526965217803333,900.0
0,1,85,30.422105310840305,926.0
0,1,98,32.983913449392396,925.0
0,1,34,30.605986832502875,924.0
0,1,5,31.8579527619325,923.0
0,1,25,33.02144145396736,922.0
0,1,11,28.087044782638216,921.0
0,1,96,32.771847793144445,920.0
0,1,72,39.72681576696387,919.0
0,1,94,34.47968680086187,918.0
0,1,30,24.379881459027857,917.0
0,1,51,28.163920935182063,916.0
0,1,68,27.307504236751512,915.0
0,1,46,33.54975727861126,914.0
0,1,92,36.95560940348041,913.0
0,1,21,25.153187944078393,912.0
0,1,19,34.05188188749321,911.0
0,1,33,23.82822549438366,910.0
0,1,40,21.137586359905214,909.0
0,1,37,29.195541662692232,908.0
0,1,17,30.68222129314208,907.0
0,1,81,29.022637286040442,906.0
0,1,29,29.042718679640817,905.0
0,1,26,30.567578068727506,904.0
0,1,35,26.253713693598904,903.0
0,1,55,32.40219961537555,902.0
0,1,60,24.999729396729563,901.0
0,1,73,40.0,900.0
0,1,75,32.45865241009838,899.0
0,1,41,28.495134629136658,898.0
0,1,3,35.12403385056201,897.0
0,1,48,32.94011662072366,896.0
0,1,56,24.081344805857995,895.0
0,1,10,29.322758164517463,894.0
0,1,97,32.33262012350677,893.0
0,1,4,30.225008305368572,892.0
0,1,87,28.237485856188897,891.0
0,1,88,34.1217839574194,890.0
0,1,59,25.95324361287473,889.0
0,1,32,20.0,888.0
0,1,22,26.97484378720426,887.0
0,1,71,28.074724018360037,886.0
0,1,57,22.853900585881618,885.0
0,1,86,28.00589298200315,884.0
0,1,66,25.36133769534907,883.0
0,1,52,31.19027671422935,882.0
0,1,49,29.526965217803333,881.0
0,1,43,31.475931385733915,880.0
0,1,77,33.598799935463994,879.0
0,1,54,27.560877304616476,878.0
0,1,39,32.48834118516927,877.0
0,1,2,27.825849296876846,876.0
0,1,79,20.0,875.0
0,1,42,31.594510839987883,874.0
0,1,70,35.0612804950203,873.0
0,1,23,26.382569077985508,872.0
0,1,12,34.47079807936935,871.0
0,1,47,25.22905795103935,870.0
0,1,20,37.5113784204674,869.0
0,1,0,90.0,868.0
0,1,69,35.51543387917633,867.0
0,1,65,25.549430115822496,866.0
0,1,15,25.80431924068389,865.0
0,1,8,30.902830102246483,864.0
0,1,76,35.10534863622984,863.0
0,1,58,20.0,862.0
0,1,99,29.76038165929568,861.0
0,1,91,24.88649228673685,860.0
0,1,38,37.095404986513294,859.0
0,1,89,25.650401390479523,858.0
0,1,9,38.7738626437679,857.0
0,1,61,29.283747259848305,856.0
0,1,31,30.461272792075917,855.0
0,1,44,27.702527279118247,854.0
0,1,78,33.10404838400835,853.0
0,1,62,29.809315421690716,852.0
0,1,74,31.805254408290835,851.0
0,1,14,31.70806874348452,850.0
0,1,27,33.93089499077239,849.0
0,1,36,30.60401397371077,848.0
0,1,13,27.322831289091134,847.0
0,1,50,25.841269679596152,846.0
0,1,67,34.09638172524767,845.0
0,1,24,23.85952609278774,844.0
0,1,1,27.755610949399916,843.0
0,1,63,29.38503370574576,842.0
0,1,83,36.28841414166223,841.0
0,1,18,30.07594091259166,840.0
0,1,80,34.611595007220814,839.0
0,1,45,31.980561511523085,838.0
0,1,84,26.664884142435913,837.0
0,1,90,23.908509930813416,836.0
0,1,64,36.92815518290304,835.0
0,1,16,36.15493898439865,834.0
0,1,6,27.37186961992928,833.0
0,1,82,37.421079071717905,832.0
0,1,95,29.368558744712658,831.0
0,1,7,37.28541616909495,830.0
0,1,53,40.0,829.0
0,1,93,35.28431694467906,828.0
0,1,28,30.844248100598605,827.0
0,2,69,35.51543387917633,868.9213
0,2,64,36.92815518290304,867.9213
0,2,71,28.074724018360037,866.9213
0,2,11,28.087044782638216,865.9213
0,2,6,27.37186961992928,864.9213
0,2,10,29.322758164517463,863.9213
0,2,44,27.702527279118247,862.9213
0,2,17,30.68222129314208,861.9213
0,2,3,35.12403385056201,860.9213
0,2,59,25.95324361287473,859.9213
0,2,26,30.567578068727506,858.9213
0,2,12,34.47079807936935,857.9213
0,2,57,22.853900585881618,856.9213
0,2,89,25.650401390479523,855.9213
0,2,34,30.605986832502875,854.9213
0,2,62,29.809315421690716,853.9213
0,2,52,31.19027671422935,852.9213
0,2,16,36.15493898439865,851.9213
0,2,82,37.421079071717905,850.9213
0,2,88,34.1217839574194,849.9213
0,2,73,40.0,848.9213
0,2,23,26.382569077985508,847.9213
0,2,56,24.081344805857995,846.9213
0,2,50,25.841269679596152,845.9213
0,2,94,34.47968680086187,844.9213
0,2,99,29.76038165929568,843.9213
0,2,66,25.36133769534907,842.9213
0,2,30,24.379881459027857,841.9213
0,2,8,30.902830102246483,840.9213
0,2,96,32.771847793144445,839.9213
0,2,19,34.05188188749321,838.9213
0,2,29,29.042718679640817,837.9213
0,2,76,35.10534863622984,836.9213
0,2,0,90.0,835.9213
0,2,86,28.00589298200315,834.9213
0,2,63,29.38503370574576,833.9213
0,2,75,32.45865241009838,832.9213
0,2,7,37.28541616909495,831.9213
0,2,61,29.283747259848305,830.9213
0,2,60,24.999729396729563,829.9213
0,2,65,25.549430115822496,828.9213
0,2,49,29.526965217803333,827.9213
0,2,78,33.10404838400835,826.9213
0,2,98,32.983913449392396,825.9213
0,2,70,35.0612804950203,824.9213
0,2,72,39.72681576696387,823.9213
0,2,83,36.28841414166223,822.9213
0,2,20,37.5113784204674,821.9213
0,2,31,30.461272792075917,820.9213
0,2,91,24.88649228673685,819.9213
0,2,15,25.80431924068389,818.9213
0,2,1,27.755610949399916,817.9213
0,2,68,27.307504236751512,816.9213
0,2,74,31.805254408290835,815.9213
0,2,2,27.825849296876846,814.9213
0,2,47,25.22905795103935,813.9213
0,2,48,32.94011662072366,812.9213
0,2,22,26.97484378720426,811.9213
0,2,84,26.664884142435913,810.9213
0,2,87,28.237485856188897,809.9213
0,2,21,25.153187944078393,808.9213
0,2,80,34.611595007220814,807.9213
0,2,58,20.0,806.9213
0,2,35,26.253713693598904,805.9213
0,2,67,34.09638172524767,804.9213
0,2,97,32.33262012350677,803.9213
0,2,55,32.40219961537555,802.9213
0,2,36,30.60401397371077,801.9213
0,2,39,32.48834118516927,800.9213
0,2,28,30.844248100598605,799.9213
0,2,95,29.368558744712658,798.9213
0,2,41,28.495134629136658,797.9213
0,2,37,29.195541662692232,796.9213
0,2,24,23.85952609278774,795.9213
0,2,33,23.82822549438366,794.9213
0,2,93,35.28431694467906,793.9213
0,2,90,23.908509930813416,792.9213
0,2,38,37.095404986513294,791.9213
0,2,14,31.70806874348452,790.9213
0,2,43,31.475931385733915,789.9213
0,2,81,29.022637286040442,788.9213
0,2,18,30.07594091259166,787.9213
0,2,40,21.137586359905214,786.9213
0,2,5,31.8579527619325,785.9213
0,2,25,33.02144145396736,784.9213
0,2,27,33.93089499077239,783.9213
0,2,45,31.980561511523085,782.9213
0,2,4,30.225008305368572,781.9213
0,2,46,33.54975727861126,780.9213
0,2,51,28.163920935182063,779.9213
0,2,92,36.95560940348041,778.9213
0,2,53,40.0,777.9213
0,2,9,38.7738626437679,776.9213
0,2,13,27.322831289091134,775.9213
0,2,77,33.598799935463994,774.9213
0,2,79,20.0,773.9213
0,2,85,30.422105310840305,772.9213
0,2,42,31.594510839987883,771.9213
0,2,32,20.0,770.9213
0,2,54,27.560877304616476,769.9213
0,3,6,27.37186961992928,822.0640475418929
0,3,69,35.51543387917633,821.0640475418929
0,3,82,37.421079071717905,820.0640475418929
0,3,86,28.00589298200315,819.0640475418929
0,3,31,30.461272792075917,818.0640475418929
0,3,66,25.36133769534907,817.0640475418929
0,3,80,34.611595007220814,816.0640475418929
0,3,70,35.0612804950203,815.0640475418929
0,3,5,31.8579527619325,814.0640475418929
0,3,9,38.7738626437679,813.0640475418929
0,3,57,22.853900585881618,812.0640475418929
0,3,48,32.94011662072366,811.0640475418929
0,3,77,33.598799935463994,810.0640475418929
0,3,55,32.40219961537555,809.0640475418929
0,3,51,28.163920935182063,808.0640475418929
0,3,56,24.081344805857995,807.0640475418929
0,3,37,29.195541662692232,806.0640475418929
0,3,78,33.10404838400835,805.0640475418929
0,3,88,34.1217839574194,804.0640475418929
0,3,7,37.28541616909495,803.0640475418929
0,3,49,29.526965217803333,802.0640475418929
0,3,74,31.805254408290835,801.0640475418929
0,3,21,25.153187944078393,800.0640475418929
0,3,35,26.253713693598904,799.0640475418929
0,3,50,25.841269679596152,798.0640475418929
0,3,45,31.980561511523085,797.0640475418929
0,3,33,23.82822549438366,796.0640475418929
0,3,68,27.307504236751512,795.0640475418929
0,3,62,29.809315421690716,794.0640475418929
0,3,2,27.825849296876846,793.0640475418929
0,3,32,20.0,792.0640475418929
0,3,53,40.0,791.0640475418929
0,3,91,24.88649228673685,790.0640475418929
0,3,17,30.68222129314208,789.0640475418929
0,3,26,30.567578068727506,788.0640475418929
0,3,3,35.12403385056201,787.0640475418929
0,3,29,29.042718679640817,786.0640475418929
0,3,76,35.10534863622984,785.0640475418929
0,3,28,30.844248100598605,784.0640475418929
0,3,38,37.095404986513294,783.0640475418929
0,3,92,36.95560940348041,782.0640475418929
0,3,10,29.322758164517463,781.0640475418929
0,3,47,25.22905795103935,780.0640475418929
0,3,1,27.755610949399916,779.0640475418929
0,3,30,24.379881459027857,778.0640475418929
0,3,54,27.560877304616476,777.0640475418929
0,3,95,29.368558744712658,776.0640475418929
0,3,75,32.45865241009838,775.0640475418929
0,3,43,31.475931385733915,774.0640475418929
0,3,20,37.5113784204674,773.0640475418929
0,3,65,25.549430115822496,772.0640475418929
0,3,72,39.72681576696387,771.0640475418929
0,3,41,28.495134629136658,770.0640475418929
0,3,97,32.33262012350677,769.0640475418929
0,3,63,29.38503370574576,768.0640475418929
0,3,19,34.05188188749321,767.0640475418929
0,3,87,28.237485856188897,766.0640475418929
0,3,23,26.382569077985508,765.0640475418929
0,3,96,32.771847793144445,764.0640475418929
0,3,73,40.0,763.0640475418929
0,3,14,31.70806874348452,762.0640475418929
0,3,39,32.48834118516927,761.0640475418929
0,3,71,28.074724018360037,760.0640475418929
0,3,59,25.95324361287473,759.0640475418929
0,3,13,27.322831289091134,758.0640475418929
0,3,34,30.605986832502875,757.0640475418929
0,3,27,33.93089499077239,756.0640475418929
0,3,61,29.283747259848305,755.0640475418929
0,3,81,29.022637286040442,754.0640475418929
0,3,94,34.47968680086187,753.0640475418929
0,3,44,27.702527279118247,752.0640475418929
0,3,18,30.07594091259166,751.0640475418929
0,3,64,36.92815518290304,750.0640475418929
0,3,40,21.137586359905214,749.0640475418929
0,3,84,26.664884142435913,748.0640475418929
0,3,4,30.225008305368572,747.0640475418929
0,3,89,25.650401390479523,746.0640475418929
0,3,46,33.54975727861126,745.0640475418929
0,3,36,30.60401397371077,744.0640475418929
0,3,11,28.087044782638216,743.0640475418929
0,3,79,20.0,742.0640475418929
0,3,98,32.983913449392396,741.0640475418929
0,3,60,24.999729396729563,740.0640475418929
0,3,83,36.28841414166223,739.0640475418929
0,3,22,26.97484378720426,738.0640475418929
0,3,25,33.02144145396736,737.0640475418929
0,3,90,23.908509930813416,736.0640475418929
0,3,52,31.19027671422935,735.0640475418929
0,3,24,23.85952609278774,734.0640475418929
0,3,99,29.76038165929568,733.0640475418929
0,3,16,36.15493898439865,732.0640475418929
0,3,15,25.80431924068389,731.0640475418929
0,3,8,30.902830102246483,730.0640475418929
0,3,58,20.0,729.0640475418929
0,3,0,90.0,728.0640475418929
0,3,42,31.594510839987883,727.0640475418929
0,3,93,35.28431694467906,726.0640475418929
0,3,67,34.09638172524767,725.0640475418929
0,3,85,30.422105310840305,724.0640475418929
0,3,12,34.47079807936935,723.0640475418929
0,4,37,29.195541662692232,782.1367767501614
0,4,88,34.1217839574194,781.1367767501614
0,4,75,32.45865241009838,780.1367767501614
0,4,27,33.93089499077239,779.1367767501614
0,4,5,31.8579527619325,778.1367767501614
0,4,91,24.88649228673685,777.1367767501614
0,4,41,28.495134629136658,776.1367767501614
0,4,80,34.611595007220814,775.1367767501614
0,4,56,24.081344805857995,774.1367767501614
0,4,16,36.15493898439865,773.1367767501614
0,4,72,39.72681576696387,772.1367767501614
0,4,74,31.805254408290835,771.1367767501614
0,4,96,32.771847793144445,770.1367767501614
0,4,2,27.825849296876846,769.1367767501614
0,4,32,20.0,768.1367767501614
0,4,62,29.809315421690716,767.1367767501614
0,4,29,29.042718679640817,766.1367767501614
0,4,52,31.19027671422935,765.1367767501614
0,4,99,29.76038165929568,764.1367767501614
0,4,33,23.82822549438366,763.1367767501614
0,4,83,36.28841414166223,762.1367767501614
0,4,44,27.702527279118247,761.1367767501614
0,4,23,26.382569077985508,760.1367767501614
0,4,55,32.40219961537555,759.1367767501614
0,4,19,34.05188188749321,758.1367767501614
0,4,98,32.983913449392396,757.1367767501614
0,4,90,23.908509930813416,756.1367767501614
0,4,21,25.153187944078393,755.1367767501614
0,4,68,27.307504236751512,754.1367767501614
0,4,25,33.02144145396736,753.1367767501614
0,4,73,40.0,752.1367767501614
0,4,47,25.22905795103935,751.1367767501614
0,4,39,32.48834118516927,750.1367767501614
0,4,24,23.85952609278774,749.1367767501614
0,4,67,34.09638172524767,748.1367767501614
0,4,70,35.0612804950203,747.1367767501614
0,4,45,31.980561511523085,746.1367767501614
0,4,65,25.549430115822496,745.1367767501614
0,4,0,90.0,744.1367767501614
0,4,20,37.5113784204674,743.1367767501614
0,4,49,29.526965217803333,742.1367767501614
0,4,36,30.60401397371077,741.1367767501614
0,4,11,28.087044782638216,740.1367767501614
0,4,93,35.28431694467906,739.1367767501614
0,4,77,33.598799935463994,738.1367767501614
0,4,40,21.137586359905214,737.1367767501614
0,4,84,26.664884142435913,736.1367767501614
0,4,14,31.70806874348452,735.1367767501614
0,4,31,30.461272792075917,734.1367767501614
0,4,76,35.10534863622984,733.1367767501614
0,4,64,36.92815518290304,732.1367767501614
0,4,97,32.33262012350677,731.1367767501614
0,4,95,29.368558744712658,730.1367767501614
0,4,4,30.225008305368572,729.1367767501614
0,4,71,28.074724018360037,728.1367767501614
0,4,63,29.38503370574576,727.1367767501614
0,4,46,33.54975727861126,726.1367767501614
0,4,54,27.560877304616476,725.1367767501614
0,4,86,28.00589298200315,724.1367767501614
